C1	C2	C3	C4	C5	C6	Score	IID	ID 
1441:2	1441	2	NA	NA	NA	5.72082e-05	"7298"	AT5G52370
1442:1	1442	1	NA	NA	NA	5.72082e-05	"3784"	AT3G16640
1442:2	1442	2	NA	NA	NA	5.72082e-05	"5683"	AT4G30390
1443:1	1443	1	NA	NA	NA	5.72082e-05	"3801"	AT3G17350
1443:2	1443	2	NA	NA	NA	5.72082e-05	"5070"	AT4G11350
1444:1	1444	1	NA	NA	NA	5.72082e-05	"3845"	AT3G18660
1444:2	1444	2	NA	NA	NA	5.72082e-05	"6972"	AT5G41010
1445:1	1445	1	NA	NA	NA	5.72082e-05	"3931"	AT3G21500
1445:2	1445	2	NA	NA	NA	5.72082e-05	"5500"	AT4G25090
1446:1	1446	1	NA	NA	NA	5.72082e-05	"3938"	AT3G21781
1446:2	1446	2	NA	NA	NA	5.72082e-05	"6109"	AT5G04410
1447:1	1447	1	NA	NA	NA	5.72082e-05	"3975"	AT3G22880
1447:2	1447	2	NA	NA	NA	5.72082e-05	"7755"	AT5G66880
1448:1	1448	1	NA	NA	NA	5.72082e-05	"4026"	AT3G24460
1448:2	1448	2	NA	NA	NA	5.72082e-05	"5967"	AT4G39080
1449:1	1449	1	NA	NA	NA	5.72082e-05	"4028"	AT3G24506
1449:2	1449	2	NA	NA	NA	5.72082e-05	"6246"	AT5G09443
1450:1	1450	1	NA	NA	NA	5.72082e-05	"4075"	AT3G26070
1450:2	1450	2	NA	NA	NA	5.72082e-05	"6183"	AT5G06990
1451:1	1451	1	NA	NA	NA	5.72082e-05	"4118"	AT3G27100
1451:2	1451	2	NA	NA	NA	5.72082e-05	"6549"	AT5G18980
1452:1	1452	1	NA	NA	NA	5.72082e-05	"4154"	AT3G28223
1452:2	1452	2	NA	NA	NA	5.72082e-05	"5195"	AT4G14815
1453:1	1453	1	NA	NA	NA	5.72082e-05	"4224"	AT3G43800
1453:2	1453	2	NA	NA	NA	5.72082e-05	"4957"	AT4G05091
1454:1	1454	1	NA	NA	NA	5.72082e-05	"4420"	AT3G50540
1454:2	1454	2	NA	NA	NA	5.72082e-05	"6818"	AT5G35190
1455:1	1455	1	NA	NA	NA	5.72082e-05	"4458"	AT3G51590
1455:2	1455	2	NA	NA	NA	5.72082e-05	"5733"	AT4G32105
1456:1	1456	1	NA	NA	NA	5.72082e-05	"4526"	AT3G53720
1456:2	1456	2	NA	NA	NA	5.72082e-05	"7103"	AT5G45040
1457:1	1457	1	NA	NA	NA	5.72082e-05	"4532"	AT3G53850
1457:2	1457	2	NA	NA	NA	5.72082e-05	"7390"	AT5G55250
1458:1	1458	1	NA	NA	NA	5.72082e-05	"4665"	AT3G58510
1458:2	1458	2	NA	NA	NA	5.72082e-05	"6260"	AT5G09711
1459:1	1459	1	NA	NA	NA	5.72082e-05	"4757"	AT3G61780
1459:2	1459	2	NA	NA	NA	5.72082e-05	"5155"	AT4G14030
1460:1	1460	1	NA	NA	NA	5.72082e-05	"4809"	AT4G00240
1460:2	1460	2	NA	NA	NA	5.72082e-05	"5180"	AT4G14480
1461:1	1461	1	NA	NA	NA	5.72082e-05	"4862"	AT4G01810
1461:2	1461	2	NA	NA	NA	5.72082e-05	"5407"	AT4G21560
1462:1	1462	1	NA	NA	NA	5.72082e-05	"4925"	AT4G03630
1462:2	1462	2	NA	NA	NA	5.72082e-05	"7674"	AT5G64490
1463:1	1463	1	NA	NA	NA	5.72082e-05	"5017"	AT4G09587
1463:2	1463	2	NA	NA	NA	5.72082e-05	"5877"	AT4G36030
1464:1	1464	1	NA	NA	NA	5.72082e-05	"5072"	AT4G11450
1464:2	1464	2	NA	NA	NA	5.72082e-05	"6866"	AT5G37350
1465:1	1465	1	NA	NA	NA	5.72082e-05	"5208"	AT4G15215
1465:2	1465	2	NA	NA	NA	5.72082e-05	"7291"	AT5G51970
1466:1	1466	1	NA	NA	NA	5.72082e-05	"5277"	AT4G17060
1466:2	1466	2	NA	NA	NA	5.72082e-05	"7066"	AT5G43760
1467:1	1467	1	NA	NA	NA	5.72082e-05	"5286"	AT4G17370
1467:2	1467	2	NA	NA	NA	5.72082e-05	"5373"	AT4G20390
1468:1	1468	1	NA	NA	NA	5.72082e-05	"5337"	AT4G18950
1468:2	1468	2	NA	NA	NA	5.72082e-05	"6971"	AT5G41000
1469:1	1469	1	NA	NA	NA	5.72082e-05	"5374"	AT4G20420
1469:2	1469	2	NA	NA	NA	5.72082e-05	"5391"	AT4G21080
1470:1	1470	1	NA	NA	NA	5.72082e-05	"5803"	AT4G34120
1470:2	1470	2	NA	NA	NA	5.72082e-05	"6331"	AT5G11650
1471:1	1471	1	NA	NA	NA	5.72082e-05	"5908"	AT4G37170
1471:2	1471	2	NA	NA	NA	5.72082e-05	"7416"	AT5G56450
1472:1	1472	1	NA	NA	NA	5.72082e-05	"5954"	AT4G38680
1472:2	1472	2	NA	NA	NA	5.72082e-05	"6115"	AT5G04690
1473:1	1473	1	NA	NA	NA	5.72082e-05	"5995"	AT4G39925
1473:2	1473	2	NA	NA	NA	5.72082e-05	"7655"	AT5G63952
1474:1	1474	1	NA	NA	NA	5.72082e-05	"6085"	AT5G03740
1474:2	1474	2	NA	NA	NA	5.72082e-05	"6221"	AT5G08050
1475:1	1475	1	NA	NA	NA	5.72082e-05	"6180"	AT5G06950
1475:2	1475	2	NA	NA	NA	5.72082e-05	"6196"	AT5G07420
1476:1	1476	1	NA	NA	NA	5.72082e-05	"6465"	AT5G16250
1476:2	1476	2	NA	NA	NA	5.72082e-05	"7233"	AT5G49870
1477:1	1477	1	NA	NA	NA	5.72082e-05	"6747"	AT5G27200
1477:2	1477	2	NA	NA	NA	5.72082e-05	"7470"	AT5G58005
1478:1	1478	1	NA	NA	NA	5.72082e-05	"6853"	AT5G36900
1478:2	1478	2	NA	NA	NA	5.72082e-05	"7652"	AT5G63900
1479:1	1479	1	NA	NA	NA	5.72082e-05	"6897"	AT5G38520
1479:2	1479	2	NA	NA	NA	5.72082e-05	"7280"	AT5G51420
1480:1	1480	1	NA	NA	NA	5.72082e-05	"7084"	AT5G44280
1480:2	1480	2	NA	NA	NA	5.72082e-05	"7123"	AT5G45650
1481:1	1481	1	NA	NA	NA	5.72082e-05	"7129"	AT5G45770
1481:2	1481	2	NA	NA	NA	5.72082e-05	"7140"	AT5G46180
1482:1	1482	1	NA	NA	NA	5.72082e-05	"7247"	AT5G50250
1482:2	1482	2	NA	NA	NA	5.72082e-05	"7634"	AT5G63340
1483:1	1483	1	NA	NA	NA	5.72081e-05	"8"	AT1G01250
1483:2	1483	2	NA	NA	NA	5.72081e-05	"256"	AT1G09195
1484:1	1484	1	NA	NA	NA	5.72081e-05	"9"	AT1G01280
1484:2	1484	2	NA	NA	NA	5.72081e-05	"4977"	AT4G07740
1485:1	1485	1	NA	NA	NA	5.72081e-05	"24"	AT1G01790
1485:2	1485	2	NA	NA	NA	5.72081e-05	"6193"	AT5G07370
1486:1	1486	1	NA	NA	NA	5.72081e-05	"35"	AT1G02305
1486:2	1486	2	NA	NA	NA	5.72081e-05	"1685"	AT1G69935
1487:1	1487	1	NA	NA	NA	5.72081e-05	"43"	AT1G02670
1487:2	1487	2	NA	NA	NA	5.72081e-05	"7680"	AT5G64570
1488:1	1488	1	NA	NA	NA	5.72081e-05	"46"	AT1G02780
1488:2	1488	2	NA	NA	NA	5.72081e-05	"992"	AT1G34470
1489:1	1489	1	NA	NA	NA	5.72081e-05	"52"	AT1G03022
1489:2	1489	2	NA	NA	NA	5.72081e-05	"2978"	AT2G37560
1490:1	1490	1	NA	NA	NA	5.72081e-05	"91"	AT1G04070
1490:2	1490	2	NA	NA	NA	5.72081e-05	"4535"	AT3G53950
1491:1	1491	1	NA	NA	NA	5.72081e-05	"105"	AT1G04490
1491:2	1491	2	NA	NA	NA	5.72081e-05	"6803"	AT5G33290
1492:1	1492	1	NA	NA	NA	5.72081e-05	"161"	AT1G06220
1492:2	1492	2	NA	NA	NA	5.72081e-05	"906"	AT1G31175
1493:1	1493	1	NA	NA	NA	5.72081e-05	"187"	AT1G07175
1493:2	1493	2	NA	NA	NA	5.72081e-05	"6010"	AT5G01280
1494:1	1494	1	NA	NA	NA	5.72081e-05	"188"	AT1G07210
1494:2	1494	2	NA	NA	NA	5.72081e-05	"4428"	AT3G50770
1495:1	1495	1	NA	NA	NA	5.72081e-05	"206"	AT1G07850
1495:2	1495	2	NA	NA	NA	5.72081e-05	"4794"	AT3G63260
1496:1	1496	1	NA	NA	NA	5.72081e-05	"252"	AT1G09150
1496:2	1496	2	NA	NA	NA	5.72081e-05	"7683"	AT5G64640
1497:1	1497	1	NA	NA	NA	5.72081e-05	"254"	AT1G09176
1497:2	1497	2	NA	NA	NA	5.72081e-05	"2649"	AT2G26120
1498:1	1498	1	NA	NA	NA	5.72081e-05	"289"	AT1G09950
1498:2	1498	2	NA	NA	NA	5.72081e-05	"6539"	AT5G18620
1499:1	1499	1	NA	NA	NA	5.72081e-05	"294"	AT1G10040
1499:2	1499	2	NA	NA	NA	5.72081e-05	"905"	AT1G31150
1500:1	1500	1	NA	NA	NA	5.72081e-05	"299"	AT1G10150
1500:2	1500	2	NA	NA	NA	5.72081e-05	"6660"	AT5G23820
1501:1	1501	1	NA	NA	NA	5.72081e-05	"318"	AT1G10850
1501:2	1501	2	NA	NA	NA	5.72081e-05	"5709"	AT4G31250
1502:1	1502	1	NA	NA	NA	5.72081e-05	"343"	AT1G11710
1502:2	1502	2	NA	NA	NA	5.72081e-05	"6594"	AT5G20600
1503:1	1503	1	NA	NA	NA	5.72081e-05	"372"	AT1G12451
1503:2	1503	2	NA	NA	NA	5.72081e-05	"7485"	AT5G58630
1504:1	1504	1	NA	NA	NA	5.72081e-05	"375"	AT1G12610
1504:2	1504	2	NA	NA	NA	5.72081e-05	"7353"	AT5G54095
1505:1	1505	1	NA	NA	NA	5.72081e-05	"402"	AT1G13440
1505:2	1505	2	NA	NA	NA	5.72081e-05	"6112"	AT5G04590
1506:1	1506	1	NA	NA	NA	5.72081e-05	"406"	AT1G13600
1506:2	1506	2	NA	NA	NA	5.72081e-05	"2230"	AT2G07750
1507:1	1507	1	NA	NA	NA	5.72081e-05	"407"	AT1G13608
1507:2	1507	2	NA	NA	NA	5.72081e-05	"5292"	AT4G17570
1508:1	1508	1	NA	NA	NA	5.72081e-05	"408"	AT1G13610
1508:2	1508	2	NA	NA	NA	5.72081e-05	"5927"	AT4G37690
1509:1	1509	1	NA	NA	NA	5.72081e-05	"456"	AT1G15140
1509:2	1509	2	NA	NA	NA	5.72081e-05	"2953"	AT2G36920
1510:1	1510	1	NA	NA	NA	5.72081e-05	"465"	AT1G15460
1510:2	1510	2	NA	NA	NA	5.72081e-05	"4645"	AT3G57830
1511:1	1511	1	NA	NA	NA	5.72081e-05	"521"	AT1G17340
1511:2	1511	2	NA	NA	NA	5.72081e-05	"6829"	AT5G35560
1512:1	1512	1	NA	NA	NA	5.72081e-05	"536"	AT1G17890
1512:2	1512	2	NA	NA	NA	5.72081e-05	"904"	AT1G31070
1513:1	1513	1	NA	NA	NA	5.72081e-05	"567"	AT1G19025
1513:2	1513	2	NA	NA	NA	5.72081e-05	"4366"	AT3G48680
1514:1	1514	1	NA	NA	NA	5.72081e-05	"625"	AT1G21310
1514:2	1514	2	NA	NA	NA	5.72081e-05	"2404"	AT2G17890
1515:1	1515	1	NA	NA	NA	5.72081e-05	"673"	AT1G22740
1515:2	1515	2	NA	NA	NA	5.72081e-05	"4806"	AT4G00110
1516:1	1516	1	NA	NA	NA	5.72081e-05	"707"	AT1G23940
1516:2	1516	2	NA	NA	NA	5.72081e-05	"1860"	AT1G75520
1517:1	1517	1	NA	NA	NA	5.72081e-05	"754"	AT1G26180
1517:2	1517	2	NA	NA	NA	5.72081e-05	"6649"	AT5G23420
1518:1	1518	1	NA	NA	NA	5.72081e-05	"758"	AT1G26270
1518:2	1518	2	NA	NA	NA	5.72081e-05	"5294"	AT4G17616
1519:1	1519	1	NA	NA	NA	5.72081e-05	"768"	AT1G26540
1519:2	1519	2	NA	NA	NA	5.72081e-05	"1660"	AT1G68910
1520:1	1520	1	NA	NA	NA	5.72081e-05	"808"	AT1G27921
1520:2	1520	2	NA	NA	NA	5.72081e-05	"2541"	AT2G22330
1521:1	1521	1	NA	NA	NA	5.72081e-05	"811"	AT1G28020
1521:2	1521	2	NA	NA	NA	5.72081e-05	"6381"	AT5G13730
1522:1	1522	1	NA	NA	NA	5.72081e-05	"821"	AT1G28420
1522:2	1522	2	NA	NA	NA	5.72081e-05	"7355"	AT5G54140
1523:1	1523	1	NA	NA	NA	5.72081e-05	"879"	AT1G30515
1523:2	1523	2	NA	NA	NA	5.72081e-05	"1810"	AT1G73670
1524:1	1524	1	NA	NA	NA	5.72081e-05	"881"	AT1G30550
1524:2	1524	2	NA	NA	NA	5.72081e-05	"7049"	AT5G43180
1525:1	1525	1	NA	NA	NA	5.72081e-05	"883"	AT1G30610
1525:2	1525	2	NA	NA	NA	5.72081e-05	"1723"	AT1G70910
1526:1	1526	1	NA	NA	NA	5.72081e-05	"898"	AT1G30925
1526:2	1526	2	NA	NA	NA	5.72081e-05	"5209"	AT4G15233
1527:1	1527	1	NA	NA	NA	5.72081e-05	"912"	AT1G31420
1527:2	1527	2	NA	NA	NA	5.72081e-05	"3262"	AT2G46710
1528:1	1528	1	NA	NA	NA	5.72081e-05	"922"	AT1G31820
1528:2	1528	2	NA	NA	NA	5.72081e-05	"6217"	AT5G07930
1529:1	1529	1	NA	NA	NA	5.72081e-05	"963"	AT1G33350
1529:2	1529	2	NA	NA	NA	5.72081e-05	"1406"	AT1G60390
1530:1	1530	1	NA	NA	NA	5.72081e-05	"966"	AT1G33415
1530:2	1530	2	NA	NA	NA	5.72081e-05	"2038"	AT2G01200
1531:1	1531	1	NA	NA	NA	5.72081e-05	"1005"	AT1G35242
1531:2	1531	2	NA	NA	NA	5.72081e-05	"3562"	AT3G10310
1532:1	1532	1	NA	NA	NA	5.72081e-05	"1006"	AT1G35290
1532:2	1532	2	NA	NA	NA	5.72081e-05	"3777"	AT3G16430
1533:1	1533	1	NA	NA	NA	5.72081e-05	"1022"	AT1G36390
1533:2	1533	2	NA	NA	NA	5.72081e-05	"4404"	AT3G50040
1534:1	1534	1	NA	NA	NA	5.72081e-05	"1054"	AT1G43910
1534:2	1534	2	NA	NA	NA	5.72081e-05	"7289"	AT5G51850
1535:1	1535	1	NA	NA	NA	5.72081e-05	"1058"	AT1G44180
1535:2	1535	2	NA	NA	NA	5.72081e-05	"7553"	AT5G60750
1536:1	1536	1	NA	NA	NA	5.72081e-05	"1144"	AT1G49560
1536:2	1536	2	NA	NA	NA	5.72081e-05	"1187"	AT1G51100
1537:1	1537	1	NA	NA	NA	5.72081e-05	"1150"	AT1G49832
1537:2	1537	2	NA	NA	NA	5.72081e-05	"5748"	AT4G32560
1538:1	1538	1	NA	NA	NA	5.72081e-05	"1173"	AT1G50740
1538:2	1538	2	NA	NA	NA	5.72081e-05	"7702"	AT5G65130
1539:1	1539	1	NA	NA	NA	5.72081e-05	"1198"	AT1G51530
1539:2	1539	2	NA	NA	NA	5.72081e-05	"5787"	AT4G33666
1540:1	1540	1	NA	NA	NA	5.72081e-05	"1242"	AT1G53170
1540:2	1540	2	NA	NA	NA	5.72081e-05	"7387"	AT5G55220
1541:1	1541	1	NA	NA	NA	5.72081e-05	"1253"	AT1G53542
1541:2	1541	2	NA	NA	NA	5.72081e-05	"7585"	AT5G61630
1542:1	1542	1	NA	NA	NA	5.72081e-05	"1286"	AT1G54730
1542:2	1542	2	NA	NA	NA	5.72081e-05	"6502"	AT5G17580
1543:1	1543	1	NA	NA	NA	5.72081e-05	"1332"	AT1G56090
1543:2	1543	2	NA	NA	NA	5.72081e-05	"2678"	AT2G27170
1544:1	1544	1	NA	NA	NA	5.72081e-05	"1337"	AT1G56340
1544:2	1544	2	NA	NA	NA	5.72081e-05	"5687"	AT4G30500
1545:1	1545	1	NA	NA	NA	5.72081e-05	"1354"	AT1G57730
1545:2	1545	2	NA	NA	NA	5.72081e-05	"2119"	AT2G04280
1546:1	1546	1	NA	NA	NA	5.72081e-05	"1357"	AT1G57800
1546:2	1546	2	NA	NA	NA	5.72081e-05	"2854"	AT2G33845
1547:1	1547	1	NA	NA	NA	5.72081e-05	"1389"	AT1G59860
1547:2	1547	2	NA	NA	NA	5.72081e-05	"3775"	AT3G16280
1548:1	1548	1	NA	NA	NA	5.72081e-05	"1401"	AT1G60110
1548:2	1548	2	NA	NA	NA	5.72081e-05	"3805"	AT3G17450
1549:1	1549	1	NA	NA	NA	5.72081e-05	"1418"	AT1G60760
1549:2	1549	2	NA	NA	NA	5.72081e-05	"4570"	AT3G55080
1550:1	1550	1	NA	NA	NA	5.72081e-05	"1436"	AT1G61240
1550:2	1550	2	NA	NA	NA	5.72081e-05	"4151"	AT3G28180
1551:1	1551	1	NA	NA	NA	5.72081e-05	"1439"	AT1G61370
1551:2	1551	2	NA	NA	NA	5.72081e-05	"5837"	AT4G34830
1552:1	1552	1	NA	NA	NA	5.72081e-05	"1463"	AT1G62240
1552:2	1552	2	NA	NA	NA	5.72081e-05	"6270"	AT5G09960
1553:1	1553	1	NA	NA	NA	5.72081e-05	"1469"	AT1G62380
1553:2	1553	2	NA	NA	NA	5.72081e-05	"1750"	AT1G71940
1554:1	1554	1	NA	NA	NA	5.72081e-05	"1497"	AT1G63120
1554:2	1554	2	NA	NA	NA	5.72081e-05	"3636"	AT3G12300
1555:1	1555	1	NA	NA	NA	5.72081e-05	"1513"	AT1G63650
1555:2	1555	2	NA	NA	NA	5.72081e-05	"7556"	AT5G60850
1556:1	1556	1	NA	NA	NA	5.72081e-05	"1536"	AT1G64460
1556:2	1556	2	NA	NA	NA	5.72081e-05	"1836"	AT1G74780
1557:1	1557	1	NA	NA	NA	5.72081e-05	"1540"	AT1G64561
1557:2	1557	2	NA	NA	NA	5.72081e-05	"2105"	AT2G03770
1558:1	1558	1	NA	NA	NA	5.72081e-05	"1546"	AT1G64760
1558:2	1558	2	NA	NA	NA	5.72081e-05	"5980"	AT4G39570
1559:1	1559	1	NA	NA	NA	5.72081e-05	"1564"	AT1G65295
1559:2	1559	2	NA	NA	NA	5.72081e-05	"1764"	AT1G72260
1560:1	1560	1	NA	NA	NA	5.72081e-05	"1571"	AT1G65500
1560:2	1560	2	NA	NA	NA	5.72081e-05	"2843"	AT2G33540
1561:1	1561	1	NA	NA	NA	5.72081e-05	"1592"	AT1G66430
1561:2	1561	2	NA	NA	NA	5.72081e-05	"7466"	AT5G57890
1562:1	1562	1	NA	NA	NA	5.72081e-05	"1606"	AT1G67020
1562:2	1562	2	NA	NA	NA	5.72081e-05	"4880"	AT4G02235
1563:1	1563	1	NA	NA	NA	5.72081e-05	"1672"	AT1G69390
1563:2	1563	2	NA	NA	NA	5.72081e-05	"6912"	AT5G39024
1564:1	1564	1	NA	NA	NA	5.72081e-05	"1676"	AT1G69550
1564:2	1564	2	NA	NA	NA	5.72081e-05	"3043"	AT2G39880
1565:1	1565	1	NA	NA	NA	5.72081e-05	"1679"	AT1G69740
1565:2	1565	2	NA	NA	NA	5.72081e-05	"7342"	AT5G53760
1566:1	1566	1	NA	NA	NA	5.72081e-05	"1719"	AT1G70810
1566:2	1566	2	NA	NA	NA	5.72081e-05	"2453"	AT2G19470
1567:1	1567	1	NA	NA	NA	5.72081e-05	"1735"	AT1G71270
1567:2	1567	2	NA	NA	NA	5.72081e-05	"2773"	AT2G30680
1568:1	1568	1	NA	NA	NA	5.72081e-05	"1876"	AT1G76160
1568:2	1568	2	NA	NA	NA	5.72081e-05	"3124"	AT2G42240
1569:1	1569	1	NA	NA	NA	5.72081e-05	"1894"	AT1G76820
1569:2	1569	2	NA	NA	NA	5.72081e-05	"4911"	AT4G03190
1570:1	1570	1	NA	NA	NA	5.72081e-05	"1905"	AT1G77020
1570:2	1570	2	NA	NA	NA	5.72081e-05	"3799"	AT3G17310
1571:1	1571	1	NA	NA	NA	5.72081e-05	"1958"	AT1G78870
1571:2	1571	2	NA	NA	NA	5.72081e-05	"2589"	AT2G24060
1572:1	1572	1	NA	NA	NA	5.72081e-05	"1991"	AT1G79660
1572:2	1572	2	NA	NA	NA	5.72081e-05	"5419"	AT4G22120
1573:1	1573	1	NA	NA	NA	5.72081e-05	"1996"	AT1G79770
1573:2	1573	2	NA	NA	NA	5.72081e-05	"3127"	AT2G42350
1574:1	1574	1	NA	NA	NA	5.72081e-05	"2006"	AT1G80050
1574:2	1574	2	NA	NA	NA	5.72081e-05	"2715"	AT2G28520
1575:1	1575	1	NA	NA	NA	5.72081e-05	"2025"	AT1G80830
1575:2	1575	2	NA	NA	NA	5.72081e-05	"3761"	AT3G15909
1576:1	1576	1	NA	NA	NA	5.72081e-05	"2034"	AT2G01100
1576:2	1576	2	NA	NA	NA	5.72081e-05	"7241"	AT5G50110
1577:1	1577	1	NA	NA	NA	5.72081e-05	"2059"	AT2G01913
1577:2	1577	2	NA	NA	NA	5.72081e-05	"7187"	AT5G48110
1578:1	1578	1	NA	NA	NA	5.72081e-05	"2086"	AT2G02870
1578:2	1578	2	NA	NA	NA	5.72081e-05	"7392"	AT5G55300
1579:1	1579	1	NA	NA	NA	5.72081e-05	"2112"	AT2G03930
1579:2	1579	2	NA	NA	NA	5.72081e-05	"5242"	AT4G16144
1580:1	1580	1	NA	NA	NA	5.72081e-05	"2124"	AT2G04420
1580:2	1580	2	NA	NA	NA	5.72081e-05	"3011"	AT2G38700
1581:1	1581	1	NA	NA	NA	5.72081e-05	"2125"	AT2G04440
1581:2	1581	2	NA	NA	NA	5.72081e-05	"3356"	AT3G02570
1582:1	1582	1	NA	NA	NA	5.72081e-05	"2147"	AT2G05642
1582:2	1582	2	NA	NA	NA	5.72081e-05	"6062"	AT5G03000
1583:1	1583	1	NA	NA	NA	5.72081e-05	"2174"	AT2G07521
1583:2	1583	2	NA	NA	NA	5.72081e-05	"5847"	AT4G35190
1584:1	1584	1	NA	NA	NA	5.72081e-05	"2276"	AT2G11522
1584:2	1584	2	NA	NA	NA	5.72081e-05	"5134"	AT4G13495
1585:1	1585	1	NA	NA	NA	5.72081e-05	"2388"	AT2G17290
1585:2	1585	2	NA	NA	NA	5.72081e-05	"7467"	AT5G57940
1586:1	1586	1	NA	NA	NA	5.72081e-05	"2411"	AT2G18110
1586:2	1586	2	NA	NA	NA	5.72081e-05	"3392"	AT3G04080
1587:1	1587	1	NA	NA	NA	5.72081e-05	"2438"	AT2G18969
1587:2	1587	2	NA	NA	NA	5.72081e-05	"5918"	AT4G37400
1588:1	1588	1	NA	NA	NA	5.72081e-05	"2625"	AT2G25340
1588:2	1588	2	NA	NA	NA	5.72081e-05	"7607"	AT5G62390
1589:1	1589	1	NA	NA	NA	5.72081e-05	"2633"	AT2G25560
1589:2	1589	2	NA	NA	NA	5.72081e-05	"5365"	AT4G19960
1590:1	1590	1	NA	NA	NA	5.72081e-05	"2648"	AT2G26040
1590:2	1590	2	NA	NA	NA	5.72081e-05	"6537"	AT5G18525
1591:1	1591	1	NA	NA	NA	5.72081e-05	"2659"	AT2G26511
1591:2	1591	2	NA	NA	NA	5.72081e-05	"4351"	AT3G48220
1592:1	1592	1	NA	NA	NA	5.72081e-05	"2666"	AT2G26840
1592:2	1592	2	NA	NA	NA	5.72081e-05	"4859"	AT4G01660
1593:1	1593	1	NA	NA	NA	5.72081e-05	"2735"	AT2G29200
1593:2	1593	2	NA	NA	NA	5.72081e-05	"7589"	AT5G61720
1594:1	1594	1	NA	NA	NA	5.72081e-05	"2736"	AT2G29330
1594:2	1594	2	NA	NA	NA	5.72081e-05	"3228"	AT2G45470
1595:1	1595	1	NA	NA	NA	5.72081e-05	"2749"	AT2G29720
1595:2	1595	2	NA	NA	NA	5.72081e-05	"3782"	AT3G16510
1596:1	1596	1	NA	NA	NA	5.72081e-05	"2762"	AT2G30150
1596:2	1596	2	NA	NA	NA	5.72081e-05	"4379"	AT3G49030
1597:1	1597	1	NA	NA	NA	5.72081e-05	"2817"	AT2G32390
1597:2	1597	2	NA	NA	NA	5.72081e-05	"5417"	AT4G22070
1598:1	1598	1	NA	NA	NA	5.72081e-05	"2830"	AT2G33020
1598:2	1598	2	NA	NA	NA	5.72081e-05	"4492"	AT3G52560
1599:1	1599	1	NA	NA	NA	5.72081e-05	"2849"	AT2G33630
1599:2	1599	2	NA	NA	NA	5.72081e-05	"5905"	AT4G37030
1600:1	1600	1	NA	NA	NA	5.72081e-05	"2885"	AT2G34780
1600:2	1600	2	NA	NA	NA	5.72081e-05	"4588"	AT3G55620
1601:1	1601	1	NA	NA	NA	5.72081e-05	"2940"	AT2G36570
1601:2	1601	2	NA	NA	NA	5.72081e-05	"6177"	AT5G06900
1602:1	1602	1	NA	NA	NA	5.72081e-05	"2959"	AT2G37070
1602:2	1602	2	NA	NA	NA	5.72081e-05	"4725"	AT3G60630
1603:1	1603	1	NA	NA	NA	5.72081e-05	"2971"	AT2G37400
1603:2	1603	2	NA	NA	NA	5.72081e-05	"5930"	AT4G37760
1604:1	1604	1	NA	NA	NA	5.72081e-05	"2972"	AT2G37460
1604:2	1604	2	NA	NA	NA	5.72081e-05	"4098"	AT3G26700
1605:1	1605	1	NA	NA	NA	5.72081e-05	"2975"	AT2G37500
1605:2	1605	2	NA	NA	NA	5.72081e-05	"5843"	AT4G35140
1606:1	1606	1	NA	NA	NA	5.72081e-05	"3067"	AT2G40690
1606:2	1606	2	NA	NA	NA	5.72081e-05	"3995"	AT3G23360
1607:1	1607	1	NA	NA	NA	5.72081e-05	"3077"	AT2G41080
1607:2	1607	2	NA	NA	NA	5.72081e-05	"3814"	AT3G17830
1608:1	1608	1	NA	NA	NA	5.72081e-05	"3112"	AT2G41980
1608:2	1608	2	NA	NA	NA	5.72081e-05	"5205"	AT4G15090
1609:1	1609	1	NA	NA	NA	5.72081e-05	"3132"	AT2G42490
1609:2	1609	2	NA	NA	NA	5.72081e-05	"5772"	AT4G33300
1610:1	1610	1	NA	NA	NA	5.72081e-05	"3139"	AT2G42790
1610:2	1610	2	NA	NA	NA	5.72081e-05	"5950"	AT4G38630
1611:1	1611	1	NA	NA	NA	5.72081e-05	"3142"	AT2G42960
1611:2	1611	2	NA	NA	NA	5.72081e-05	"3646"	AT3G12550
1612:1	1612	1	NA	NA	NA	5.72081e-05	"3163"	AT2G43410
1612:2	1612	2	NA	NA	NA	5.72081e-05	"3653"	AT3G12670
1613:1	1613	1	NA	NA	NA	5.72081e-05	"3238"	AT2G45940
1613:2	1613	2	NA	NA	NA	5.72081e-05	"4252"	AT3G44900
1614:1	1614	1	NA	NA	NA	5.72081e-05	"3254"	AT2G46500
1614:2	1614	2	NA	NA	NA	5.72081e-05	"7511"	AT5G59600
1615:1	1615	1	NA	NA	NA	5.72081e-05	"3280"	AT2G47580
1615:2	1615	2	NA	NA	NA	5.72081e-05	"7640"	AT5G63490
1616:1	1616	1	NA	NA	NA	5.72081e-05	"3342"	AT3G02210
1616:2	1616	2	NA	NA	NA	5.72081e-05	"3943"	AT3G21990
1617:1	1617	1	NA	NA	NA	5.72081e-05	"3368"	AT3G03140
1617:2	1617	2	NA	NA	NA	5.72081e-05	"6349"	AT5G12320
1618:1	1618	1	NA	NA	NA	5.72081e-05	"3396"	AT3G04230
1618:2	1618	2	NA	NA	NA	5.72081e-05	"3577"	AT3G10710
1619:1	1619	1	NA	NA	NA	5.72081e-05	"3410"	AT3G04700
1619:2	1619	2	NA	NA	NA	5.72081e-05	"7638"	AT5G63460
1620:1	1620	1	NA	NA	NA	5.72081e-05	"3423"	AT3G05130
1620:2	1620	2	NA	NA	NA	5.72081e-05	"6182"	AT5G06980
